"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000234912.12",0.215066437241484,-0.123882738252788,0.365310394835682,-0.341582534173736,0.732665083136858,NA
"ENSG00000129657.16",3.43346387165545,0.894715838251679,0.469332041250355,1.89127743536562,0.05858731921154,0.518445675974334
"ENSG00000275143.1",0,NA,NA,NA,NA,NA
"ENSG00000284250.1",0,NA,NA,NA,NA,NA
"ENSG00000222808.1",0,NA,NA,NA,NA,NA
"ENSG00000262870.1",0,NA,NA,NA,NA,NA
"ENSG00000263718.2",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000265121.1",0,NA,NA,NA,NA,NA
"ENSG00000184640.20",7.31687349874482,0.203981808188165,0.40586552466462,0.51519732121907,0.606415140756562,0.926796981768666
"ENSG00000266998.1",0,NA,NA,NA,NA,NA
"ENSG00000287257.1",0,NA,NA,NA,NA,NA
"ENSG00000264060.1",0,NA,NA,NA,NA,NA
"ENSG00000200651.1",20.4561940056062,0.00758334656732033,0.314596166234567,0.0162716718792288,0.987017657114966,0.998103693410036
"ENSG00000279801.1",0.167595925287424,-0.155741909863755,0.36543721264514,-0.394022560407392,0.693564383032152,NA
"ENSG00000267263.1",0,NA,NA,NA,NA,NA
"ENSG00000267016.1",0,NA,NA,NA,NA,NA
"ENSG00000267665.2",0.154979781405141,-0.029548983273025,0.365230375431544,-0.0669804237968647,0.946597287743549,NA
"ENSG00000267506.5",0,NA,NA,NA,NA,NA
"ENSG00000286534.1",0,NA,NA,NA,NA,NA
"ENSG00000267466.1",0,NA,NA,NA,NA,NA
"ENSG00000279572.1",0,NA,NA,NA,NA,NA
"ENSG00000285535.2",0,NA,NA,NA,NA,NA
"ENSG00000267790.1",0,NA,NA,NA,NA,NA
"ENSG00000204283.4",0.24394316001179,0.132708480148086,0.365503007124535,0.313058320880488,0.75423635370867,NA
"ENSG00000238898.1",0,NA,NA,NA,NA,NA
"ENSG00000078687.17",1.01151710527308,0.286834346580574,0.56438022748059,0.228885166084303,0.818958170297707,NA
"ENSG00000279600.1",0,NA,NA,NA,NA,NA
"ENSG00000267463.1",0,NA,NA,NA,NA,NA
"ENSG00000238658.1",0,NA,NA,NA,NA,NA
"ENSG00000141524.17",1.7764175645274,0.322439045056741,0.541206786765108,0.593781341817853,0.552658369964332,NA
"ENSG00000167895.15",0.0896760825736345,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000187997.11",0,NA,NA,NA,NA,NA
"ENSG00000267679.1",0,NA,NA,NA,NA,NA
"ENSG00000108639.8",2.32277084643658,-0.538379826698442,0.530383071978198,-0.981971513265652,0.326113882439005,NA
"ENSG00000167900.12",1.10984560990087,0.948926933944173,0.5670805879107,1.67274283331182,0.0943779330989406,NA
"ENSG00000183077.15",0.229110684140064,-0.145942319522341,0.365399571283216,-0.462810998616695,0.643499846860098,NA
"ENSG00000267624.1",0,NA,NA,NA,NA,NA
"ENSG00000089685.15",1.90403580598519,0.41998254169546,0.55664556696739,0.699237947461323,0.48440333916127,NA
"ENSG00000204278.12",0,NA,NA,NA,NA,NA
"ENSG00000283914.1",0,NA,NA,NA,NA,NA
"ENSG00000267676.1",0,NA,NA,NA,NA,NA
"ENSG00000279886.1",0,NA,NA,NA,NA,NA
"ENSG00000204277.1",0,NA,NA,NA,NA,NA
"ENSG00000267737.1",0.0951515129423435,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000184557.4",2.68327901486242,0.72946880153853,0.505010055066189,1.43723391785522,0.150651538476692,NA
"ENSG00000266970.1",0.0776578794322654,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000243870.3",0.123336076807253,0.0840618578623551,0.365178464225801,0.242637680675539,0.808286088356489,NA
"ENSG00000087157.19",0.813251535533541,0.32816233511177,0.549749850629841,0.62889415956857,0.529418349915818,NA
"ENSG00000200063.1",0,NA,NA,NA,NA,NA
"ENSG00000187775.17",0.155315758864531,0.0813076492115141,0.365306414350345,0.211925007088776,0.832165540841663,NA
"ENSG00000267432.6",0,NA,NA,NA,NA,NA
"ENSG00000267770.1",0,NA,NA,NA,NA,NA
"ENSG00000243426.3",0,NA,NA,NA,NA,NA
"ENSG00000267123.7",0,NA,NA,NA,NA,NA
"ENSG00000108669.16",2.95348273691872,0.0717448163827887,0.488846954093788,0.146723958509775,0.883349907108072,NA
"ENSG00000279570.1",0,NA,NA,NA,NA,NA
"ENSG00000252391.1",0,NA,NA,NA,NA,NA
"ENSG00000055483.19",5.73621847616067,0.00861738063311692,0.444369117379689,0.0278673907465277,0.977767916751746,0.996699509728516
"ENSG00000287539.1",0,NA,NA,NA,NA,NA
"ENSG00000267355.2",0,NA,NA,NA,NA,NA
"ENSG00000035862.12",13.2547216737628,0.286472043931622,0.309224057844669,0.926457003001826,0.354208532170276,0.824289434723403
"ENSG00000267601.1",0,NA,NA,NA,NA,NA
"ENSG00000178404.10",0.0776578794322654,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000279339.1",0,NA,NA,NA,NA,NA
"ENSG00000267491.1",0,NA,NA,NA,NA,NA
"ENSG00000108679.13",14.3698196847625,0.552776432397616,0.304241020585486,1.80944231036848,0.0703823149844503,0.544845609582963
"ENSG00000171302.17",4.64658143031968,-0.420499356250014,0.427123357036105,-0.974973755554626,0.329573278354918,0.806646769707804
"ENSG00000265096.2",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000173918.15",0.376836845886241,-0.383955937141283,0.413026187250752,-0.809113415566132,0.418449912265644,NA
"ENSG00000167280.17",0.235043619334989,0.0677859831177894,0.365753961692634,0.169309577703914,0.865553142822856,NA
"ENSG00000167281.19",0.0743260561830977,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000266711.1",0,NA,NA,NA,NA,NA
"ENSG00000263278.2",0,NA,NA,NA,NA,NA
"ENSG00000266665.1",0.188546145632788,-0.0837842380389938,0.365131543445554,-0.26731887662656,0.789223653997545,NA
"ENSG00000267719.1",0,NA,NA,NA,NA,NA
"ENSG00000182156.10",0,NA,NA,NA,NA,NA
"ENSG00000173894.11",1.9427194075988,-0.166722176131779,0.559774066579755,-0.263214972397244,0.79238489127993,NA
"ENSG00000141570.11",3.30148029136796,0.0765792485684112,0.498412709437485,0.251062450324313,0.80176582656465,0.972214793987735
"ENSG00000262768.2",0,NA,NA,NA,NA,NA
"ENSG00000262772.2",0.188546145632788,-0.0837842380389938,0.365131543445554,-0.26731887662656,0.789223653997545,NA
"ENSG00000141582.15",3.23928425844167,-0.868519201245073,0.481979287581722,-1.79582514385962,0.0725223305228961,0.547092611372591
"ENSG00000262343.1",0,NA,NA,NA,NA,NA
"ENSG00000262585.1",0.476453665836963,0.438294862977315,0.445868764295975,0.894003854861581,0.371319828646978,NA
"ENSG00000262188.2",0.248752613613228,-0.011588312923937,0.365580222867444,-0.0283883548959896,0.977352411906357,NA
"ENSG00000167291.16",8.22789868832239,0.294252354708046,0.38447302902875,0.771532895886888,0.440391131705649,0.86407539813893
"ENSG00000275516.1",0,NA,NA,NA,NA,NA
"ENSG00000262172.1",0.0776578794322654,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000261978.1",0,NA,NA,NA,NA,NA
"ENSG00000141519.15",0.597596607601472,0.2811904479311,0.511330027880847,0.521197133032018,0.60222945114817,NA
"ENSG00000265561.2",0,NA,NA,NA,NA,NA
"ENSG00000171298.13",1.91823783235861,0.755447081086355,0.552161235681862,1.37673249661953,0.168594967766203,NA
"ENSG00000141543.12",4.95899471147329,-0.460487348944114,0.418039378615202,-1.07699068785043,0.281484425917338,0.771980693516639
"ENSG00000279259.1",0.253550515750039,0.0218818373526628,0.36543822283082,0.0830051590029556,0.933847437481396,NA
"ENSG00000275479.1",0,NA,NA,NA,NA,NA
"ENSG00000141527.18",0.237891418877285,0.0218818393029567,0.365438222823453,0.0669248461381604,0.946641533019969,NA
"ENSG00000262580.5",0.114555342070032,-0.0837842345095505,0.365131543428811,-0.267318869665904,0.789223659356412,NA
"ENSG00000181523.13",15.1696803949627,0.111401907336732,0.346266826834448,0.32247342361351,0.747094068190564,0.968785997927426
"ENSG00000181045.15",0.139320684532388,-0.029548983273025,0.365230375431544,-0.0669804237968648,0.946597287743549,NA
"ENSG00000173821.19",31.9642098403976,0.00451223398304672,0.269870925638301,0.0168869921698854,0.986526770033591,0.998103693410036
"ENSG00000262979.1",0.0743260561830977,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000276863.1",0.377092291265577,-0.14594233772073,0.365399571354224,-0.478068886261652,0.632601176284493,NA
"ENSG00000280248.1",0,NA,NA,NA,NA,NA
"ENSG00000263069.6",0.919908941178654,-0.194893928278492,0.554664263764476,-0.29394541592772,0.768799613366916,NA
"ENSG00000173818.17",1.11284854650542,0.345418424721548,0.565974474812558,0.556404256020694,0.577934530070387,NA
"ENSG00000264961.1",0,NA,NA,NA,NA,NA
"ENSG00000260369.2",0.0743260561830977,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000279273.1",0,NA,NA,NA,NA,NA
"ENSG00000171246.6",0,NA,NA,NA,NA,NA
"ENSG00000262000.1",0,NA,NA,NA,NA,NA
"ENSG00000271340.1",0,NA,NA,NA,NA,NA
"ENSG00000213128.3",0.169477569125441,0.0826885621336451,0.365243879487407,0.241997260870822,0.808782285671001,NA
"ENSG00000141564.15",2.14989407861108,0.517508868328643,0.532759281815528,0.997079255760228,0.318726041250655,NA
"ENSG00000232083.3",0,NA,NA,NA,NA,NA
"ENSG00000262833.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000287403.1",0.0694975868400034,0.0311707364154572,0.365003123313856,0.101668322134194,0.919019947095521,NA
"ENSG00000262313.1",0,NA,NA,NA,NA,NA
"ENSG00000262662.1",0.188546145632788,-0.0837842380389938,0.365131543445554,-0.26731887662656,0.789223653997545,NA
"ENSG00000261924.1",0.314153450818779,-0.0368427231875175,0.38800004613414,-0.0865092932856241,0.93106156879536,NA
"ENSG00000240270.1",0,NA,NA,NA,NA,NA
"ENSG00000176108.9",0.218487589749597,0.136197827141468,0.365386204325526,0.365545357333092,0.714704355521277,NA
"ENSG00000263218.2",0,NA,NA,NA,NA,NA
"ENSG00000280351.2",0.1076769799345,0.0840618578623552,0.365178464225801,0.221954950214362,0.824348953114243,NA
"ENSG00000262873.2",0,NA,NA,NA,NA,NA
"ENSG00000262098.1",0,NA,NA,NA,NA,NA
"ENSG00000226137.5",0.368343958165546,0.265230448971999,0.433780580805926,0.451929916872897,0.651319471393289,NA
"ENSG00000175866.16",2.21249448122612,1.12085157883811,0.535660133278217,2.06919036162504,0.0385282268212419,NA
"ENSG00000181409.14",0.230751716252362,-0.179299803630069,0.365475818284926,-0.501019917040392,0.616357105807708,NA
"ENSG00000207736.1",0,NA,NA,NA,NA,NA
"ENSG00000211563.4",0,NA,NA,NA,NA,NA
"ENSG00000283604.1",0,NA,NA,NA,NA,NA
"ENSG00000221025.1",0.550982446062758,0.127813998390597,0.439181125237975,0.161855929731692,0.871419308096708,NA
"ENSG00000263167.1",0,NA,NA,NA,NA,NA
"ENSG00000225180.8",0.085482194565138,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000141577.14",0.357636987890587,0.100259766566402,0.402223506089984,0.340302776679996,0.733628526323826,NA
"ENSG00000262115.1",0,NA,NA,NA,NA,NA
"ENSG00000167302.11",0.085482194565138,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000260005.6",0.0694975868400034,0.0311707364154572,0.365003123313856,0.101668322134194,0.919019947095521,NA
"ENSG00000224877.4",0,NA,NA,NA,NA,NA
"ENSG00000157637.13",8.77334082903378,0.361842706517389,0.393851981827422,0.944971512207182,0.344673420123823,0.819204200087805
"ENSG00000276101.1",0,NA,NA,NA,NA,NA
"ENSG00000279187.1",0.168393832037282,-0.030928316924991,0.365293507428881,-0.096927094756321,0.922784291605547,NA
"ENSG00000185168.5",0.0776578794322654,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000185332.8",0,NA,NA,NA,NA,NA
"ENSG00000287431.1",0.516815240389559,0.109241517438287,0.487564813038859,0.190188429216689,0.849161477789909,NA
"ENSG00000263154.1",0,NA,NA,NA,NA,NA
"ENSG00000262223.8",0,NA,NA,NA,NA,NA
"ENSG00000274833.1",0,NA,NA,NA,NA,NA
"ENSG00000262877.5",0.114555342070032,-0.0837842345095505,0.365131543428811,-0.267318869665904,0.789223659356412,NA
"ENSG00000266074.10",0.847830795813632,-1.20389403508996,0.542966238552716,-2.19754828387872,0.0279813120751941,NA
"ENSG00000279692.1",0,NA,NA,NA,NA,NA
"ENSG00000266392.1",0,NA,NA,NA,NA,NA
"ENSG00000266189.1",0.228996767106022,-0.0903507153064734,0.365426595468169,-0.244378769249219,0.806937483072565,NA
"ENSG00000263271.1",0,NA,NA,NA,NA,NA
"ENSG00000278200.1",0,NA,NA,NA,NA,NA
"ENSG00000184009.13",39.8943671345204,-0.329709947421837,0.263358066695305,-1.25275557737134,0.210294672857693,0.737087257389309
"ENSG00000229848.1",0.170964389130276,-0.143164610462182,0.365280476736543,-0.411026479016306,0.681053118744268,NA
"ENSG00000186765.12",0,NA,NA,NA,NA,NA
"ENSG00000185504.17",0.574165896770524,0.125615346732327,0.516004379186631,0.177383076831296,0.85920749926397,NA
"ENSG00000182446.14",8.55209002823505,0.370595131676947,0.368537149388983,1.0077184822627,0.313589629627692,0.801456759873213
"ENSG00000207021.1",0.570141720949111,0.0107116379345019,0.479696808566474,0.0598870929103834,0.952245559809371,NA
"ENSG00000182612.10",0,NA,NA,NA,NA,NA
"ENSG00000185527.12",0,NA,NA,NA,NA,NA
"ENSG00000204237.5",0.169477569125441,0.0826885621336451,0.365243879487407,0.241997260870822,0.808782285671001,NA
"ENSG00000185298.13",0.306718804547758,-0.167921056747829,0.386372011569292,-0.432828627938351,0.665139273874408,NA
"ENSG00000214087.9",1.30035519041145,0.143890388133769,0.566907276155342,0.296522597569264,0.766831012146394,NA
"ENSG00000185359.14",2.35283627140678,-0.0291644723207762,0.516646905183229,-0.0578393242060035,0.953876614407068,NA
"ENSG00000277784.1",4.52952338359521,0.114628038427858,0.548126483260765,0.226368411323496,0.820914894398756,0.972214793987735
"ENSG00000275902.1",0,NA,NA,NA,NA,NA
"ENSG00000262049.1",0.100846347791794,-0.0116637817443612,0.365267443104788,-0.0283883347080288,0.97735242800753,NA
"ENSG00000262814.8",0.0896760825736345,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000262660.1",0,NA,NA,NA,NA,NA
"ENSG00000183048.12",0.437213740165225,0.170958873253873,0.431182172437898,0.402339855290837,0.687433926927012,NA
"ENSG00000215644.10",0,NA,NA,NA,NA,NA
"ENSG00000225663.8",1.15148369017055,-0.280087832453048,0.567094347129823,-0.508509696679953,0.611095940587999,NA
"ENSG00000182676.5",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000185624.16",26.5505993804661,0.168613214629544,0.281712495846838,0.598564809644246,0.549463128582449,0.901770312744141
"ENSG00000262831.1",0,NA,NA,NA,NA,NA
"ENSG00000278876.1",0.11619637418233,-0.124279356405725,0.365255814227916,-0.338038887195076,0.735333883159838,NA
"ENSG00000262413.1",0,NA,NA,NA,NA,NA
"ENSG00000141522.12",3.3029582835939,0.735530665790265,0.473283883528917,1.55837384947979,0.119144651949659,0.649267103465055
"ENSG00000263731.1",0.268442273079217,-0.124524824757462,0.373546263682202,-0.277775854068412,0.781184427676552,NA
"ENSG00000263859.1",0,NA,NA,NA,NA,NA
"ENSG00000183684.8",3.06930415246039,-0.764565762670233,0.514903350944592,-1.46006022590824,0.144273522587716,0.666995142521171
"ENSG00000141552.18",1.9532596296415,-0.259686489344048,0.530583548999836,-0.491243803501654,0.623254021084994,NA
"ENSG00000183979.8",0,NA,NA,NA,NA,NA
"ENSG00000185813.11",0.942135200338009,1.30427074280939,0.554556484893123,2.37568660816457,0.0175163328333458,NA
"ENSG00000187531.14",2.40321865368642,0.42154786300212,0.532997561593971,0.800351576090416,0.423507128567243,NA
"ENSG00000197063.11",2.20943006888421,0.66936787640283,0.519710658096635,1.26740980361104,0.205008796170268,NA
"ENSG00000264769.1",0.370884434370727,0.142664399103761,0.407767316166818,0.339609719114537,0.734150457935506,NA
"ENSG00000265688.2",0.085482194565138,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000183010.17",2.24373934168257,-0.446881873894191,0.558732887681781,-0.835870540484685,0.403227737062692,NA
"ENSG00000263585.1",0,NA,NA,NA,NA,NA
"ENSG00000185105.5",0,NA,NA,NA,NA,NA
"ENSG00000235296.1",0,NA,NA,NA,NA,NA
"ENSG00000185269.12",0,NA,NA,NA,NA,NA
"ENSG00000264735.1",0,NA,NA,NA,NA,NA
"ENSG00000169696.16",1.98576111669881,-1.1760888635301,0.542873497542534,-2.10997568957738,0.0348604499032801,NA
"ENSG00000169689.15",0.391995721468274,0.185493789651908,0.415186182677204,0.475480076537334,0.634444830673047,NA
"ENSG00000169683.8",0.503851912007057,0.0581357025303069,0.484077787073418,0.125559373963094,0.900080723253293,NA
"ENSG00000169750.9",0.258043732472792,-0.0309283362530566,0.365293507510817,-0.0969270989925997,0.922784288241326,NA
"ENSG00000169738.8",2.5024297943366,1.09257799666305,0.531952714608587,2.03704720796377,0.0416453114692642,NA
"ENSG00000279372.1",0,NA,NA,NA,NA,NA
"ENSG00000264569.1",0.253678221330367,-0.0917534988997414,0.365480922295228,-0.267319164663171,0.789223432244021,NA
"ENSG00000169733.12",0.403481401594003,-0.157770457231341,0.439148598221624,-0.300914780367603,0.763479479284825,NA
"ENSG00000169727.12",1.6455225312923,0.00875533925844527,0.552372039392187,0.0371610404740634,0.970356602339411,NA
"ENSG00000169718.18",2.01654922246145,-0.215164881689706,0.523308735811122,-0.416798623102533,0.676825709639745,NA
"ENSG00000169710.9",8.81391957104962,0.478914117404508,0.381909540751488,1.22318021642872,0.221261636106075,0.745309124138593
"ENSG00000176155.19",2.57676001114118,-0.342202880735744,0.530063013981915,-0.575566317596362,0.564908353161835,NA
"ENSG00000265678.1",0,NA,NA,NA,NA,NA
"ENSG00000266654.1",0,NA,NA,NA,NA,NA
"ENSG00000264548.1",0.364624448750665,-0.138920151165861,0.448113951267094,-0.310178104494345,0.756425520050294,NA
"ENSG00000141526.18",1.66742846441111,-0.0304605930391908,0.543532097707213,-0.0976948900516661,0.922174573295622,NA
"ENSG00000284574.1",0,NA,NA,NA,NA,NA
"ENSG00000141551.14",5.42510566162334,0.412603288474178,0.410331663262177,1.00987969387513,0.312552932472891,0.801456759873213
"ENSG00000275888.1",0.299364605033487,0.118291519607312,0.382580412866373,0.284676860946815,0.775891719734255,NA
"ENSG00000280407.3",1.4980781672712,0.828178643695046,0.567068823458819,1.28403042854263,0.199131308803519,NA
"ENSG00000287737.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000265692.1",0.085482194565138,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000260563.3",0.247274983260957,0.132708479710862,0.365503007126095,0.315977425203042,0.752019643050547,NA
"ENSG00000173762.8",0,NA,NA,NA,NA,NA
"ENSG00000141574.8",0.839638059372925,-0.110778045144597,0.548137906413321,-0.172328391311226,0.863179365188018,NA
"ENSG00000182459.5",0,NA,NA,NA,NA,NA
"ENSG00000278964.1",0,NA,NA,NA,NA,NA
"ENSG00000181408.5",0.565638436898365,-0.294225755441015,0.422842138110733,-0.813596240356996,0.415876292404408,NA
"ENSG00000260011.2",0,NA,NA,NA,NA,NA
"ENSG00000181396.13",0.674070674322759,-0.55450939220876,0.532727434200988,-1.05993862541172,0.28917252194615,NA
"ENSG00000264812.1",0,NA,NA,NA,NA,NA
"ENSG00000201239.1",0.0780841399365377,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000169660.17",0.286866742522732,-0.160612038240167,0.379220329432859,-0.403901954473866,0.686284819055873,NA
"ENSG00000279066.1",0,NA,NA,NA,NA,NA
"ENSG00000178927.18",1.61134394506845,0.791097227720099,0.554563908435263,1.41533744854747,0.156969580090016,NA
"ENSG00000287193.1",0.234252419809613,-0.203984925896653,0.365469715587342,-0.502196951643837,0.615528987026237,NA
"ENSG00000265458.2",0,NA,NA,NA,NA,NA
"ENSG00000141562.18",1.33677559284854,-1.11969988891109,0.56633319626827,-1.98008682120493,0.0476937737453659,NA
"ENSG00000279744.1",0,NA,NA,NA,NA,NA
"ENSG00000266445.1",0,NA,NA,NA,NA,NA
"ENSG00000266236.1",0,NA,NA,NA,NA,NA
"ENSG00000141568.21",4.02812288906865,-0.550470563285169,0.438487537876273,-1.24340672120783,0.213717994777071,0.737087257389309
"ENSG00000265136.1",0.209208863090467,-0.208842483763076,0.365534094726479,-0.530640282367356,0.595668075676776,NA
"ENSG00000262652.1",0.0694975868400034,0.0311707364154572,0.365003123313856,0.101668322134194,0.919019947095521,NA
"ENSG00000262147.1",0,NA,NA,NA,NA,NA
"ENSG00000261845.2",0,NA,NA,NA,NA,NA
"ENSG00000141580.16",3.43540487923462,0.20605229521723,0.475327874424401,0.432784495498079,0.665171338166224,0.944146922251224
"ENSG00000279613.1",0,NA,NA,NA,NA,NA
"ENSG00000141542.11",1.60757814196338,0.337865018685526,0.554238906000188,0.625855501549983,0.531409723814262,NA
"ENSG00000266107.1",3.20844791864221,0.372061108722694,0.483765641193495,0.808506013688932,0.418799345568636,0.8545034337828
"ENSG00000263063.1",0,NA,NA,NA,NA,NA
"ENSG00000141560.15",0.910281527451117,-0.293078314535298,0.554984460230971,-0.338659333283531,0.734866379447379,NA
"ENSG00000263321.1",0,NA,NA,NA,NA,NA
"ENSG00000167363.14",0.151983935615363,0.0813076492115141,0.365306414350345,0.208308976673316,0.834987723012919,NA
"ENSG00000262410.1",0,NA,NA,NA,NA,NA
"ENSG00000141556.22",2.9504613237479,-0.120513121663482,0.478107338881338,-0.255598999237948,0.798260491231777,NA
"ENSG00000263098.1",0,NA,NA,NA,NA,NA
"ENSG00000141579.7",0.0743260561830977,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000262663.1",0,NA,NA,NA,NA,NA
"ENSG00000175711.8",0.361781798511669,-0.116814268545638,0.40637297306867,-0.305134099285831,0.760264021334384,NA
"ENSG00000262339.5",0,NA,NA,NA,NA,NA
"ENSG00000176845.13",1.46508447372245,0.421338065056152,0.56038852576596,0.740703941051934,0.458872969253582,NA
"ENSG00000274370.1",0,NA,NA,NA,NA,NA
"ENSG00000261888.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000279143.1",0,NA,NA,NA,NA,NA
"ENSG00000262898.3",0,NA,NA,NA,NA,NA
"ENSG00000262094.1",0,NA,NA,NA,NA,NA
"ENSG00000232938.2",0,NA,NA,NA,NA,NA
"ENSG00000262352.2",0,NA,NA,NA,NA,NA
"ENSG00000263305.1",0,NA,NA,NA,NA,NA
"ENSG00000262181.2",0,NA,NA,NA,NA,NA
"ENSG00000173213.9",0,NA,NA,NA,NA,NA
"ENSG00000282965.1",0,NA,NA,NA,NA,NA
"ENSG00000262081.2",0,NA,NA,NA,NA,NA
"ENSG00000274446.1",0,NA,NA,NA,NA,NA
"ENSG00000263006.6",0.152410196119635,-0.0309283156206662,0.365293507423352,-0.0969270930745211,0.922784292941141,NA
"ENSG00000277521.1",0,NA,NA,NA,NA,NA
"ENSG00000101557.15",3.77730278504951,-0.541636329979079,0.474083183388951,-1.13129250664262,0.257931997208927,0.752423304733387
"ENSG00000079134.12",0.823832366474218,-0.325711824551604,0.550710994327428,-0.588554324673634,0.556160281536671,NA
"ENSG00000263884.1",0.3475185014063,0.258927898541916,0.424281830335826,0.519633375031293,0.603319131560883,NA
"ENSG00000264514.1",0,NA,NA,NA,NA,NA
"ENSG00000158270.12",0.179352165147269,-0.143164611591269,0.365280476741376,-0.419827272036182,0.674611640428373,NA
"ENSG00000265477.1",0,NA,NA,NA,NA,NA
"ENSG00000264265.1",0,NA,NA,NA,NA,NA
"ENSG00000177143.5",0,NA,NA,NA,NA,NA
"ENSG00000222174.1",0,NA,NA,NA,NA,NA
"ENSG00000079101.16",0.085482194565138,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000288533.1",0,NA,NA,NA,NA,NA
"ENSG00000176912.5",0,NA,NA,NA,NA,NA
"ENSG00000266456.1",0,NA,NA,NA,NA,NA
"ENSG00000263727.1",0,NA,NA,NA,NA,NA
"ENSG00000176890.16",0.4180476480708,-0.168580346855665,0.445329218491245,-0.37404531294346,0.708370604146482,NA
"ENSG00000132199.20",0.824494088173032,-0.111698327846204,0.554790459491436,-0.207855800237772,0.835341561667447,NA
"ENSG00000265490.1",0,NA,NA,NA,NA,NA
"ENSG00000176105.14",5.33473264832923,0.231163130553845,0.40161094437448,0.576240327227936,0.56445275066253,0.908191885887933
"ENSG00000266171.1",0,NA,NA,NA,NA,NA
"ENSG00000264339.1",0,NA,NA,NA,NA,NA
"ENSG00000264635.1",0,NA,NA,NA,NA,NA
"ENSG00000206687.1",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000273355.1",0,NA,NA,NA,NA,NA
"ENSG00000266575.1",0,NA,NA,NA,NA,NA
"ENSG00000264179.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000265671.1",0,NA,NA,NA,NA,NA
"ENSG00000265179.7",0,NA,NA,NA,NA,NA
"ENSG00000141433.13",0.123336076807253,0.0840618578623551,0.365178464225801,0.242637680675539,0.808286088356489,NA
"ENSG00000259837.1",0,NA,NA,NA,NA,NA
"ENSG00000272461.1",0,NA,NA,NA,NA,NA
"ENSG00000263551.6",0,NA,NA,NA,NA,NA
"ENSG00000263505.1",0,NA,NA,NA,NA,NA
"ENSG00000266251.1",0,NA,NA,NA,NA,NA
"ENSG00000132204.14",0,NA,NA,NA,NA,NA
"ENSG00000199197.1",0.0848085519143459,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000263396.1",0,NA,NA,NA,NA,NA
"ENSG00000265417.1",0.112002486173834,-0.124279356405725,0.365255814227916,-0.338038887224275,0.735333883137833,NA
"ENSG00000266602.2",0,NA,NA,NA,NA,NA
"ENSG00000266450.1",0,NA,NA,NA,NA,NA
"ENSG00000264080.1",0,NA,NA,NA,NA,NA
"ENSG00000263745.7",0,NA,NA,NA,NA,NA
"ENSG00000264189.1",0,NA,NA,NA,NA,NA
"ENSG00000286975.1",0,NA,NA,NA,NA,NA
"ENSG00000101574.15",0.685672750199317,-0.0339679902140317,0.521449947225933,-0.18729989083274,0.851425508574783,NA
"ENSG00000238575.1",0,NA,NA,NA,NA,NA
"ENSG00000266783.1",0,NA,NA,NA,NA,NA
"ENSG00000264150.1",0,NA,NA,NA,NA,NA
"ENSG00000080986.13",0.819826396324734,-0.164735267560158,0.542134200935012,-0.0428695108017634,0.965805553253051,NA
"ENSG00000235422.1",0,NA,NA,NA,NA,NA
"ENSG00000202224.1",0,NA,NA,NA,NA,NA
"ENSG00000200875.1",0,NA,NA,NA,NA,NA
